repeat_id,pair_id,active_request_id,gpu_request_id,min_batch_barrier_enabled_phase_b,min_batch_barrier_requested_ms_phase_b,min_batch_barrier_observed_ms_phase_b,min_batch_barrier_target_requests_phase_b,min_batch_barrier_actual_requests_phase_b,min_batch_barrier_excluded_from_latency_phase_b,first_non_warmup_iter_rows,first_non_warmup_num_requests_min,first_non_warmup_num_requests_max,first_non_warmup_min_batch_target,first_non_warmup_min_batch_ok_all_ranks,raw_to_latency_submit_gap_ms_phase_b,raw_e2e_ms_including_barrier_phase_b,raw_queue_ms_including_barrier_phase_b,raw_e2ft_ms_including_barrier_phase_b,ttft_actual_raw_including_barrier_ms_phase_b,e2e_ms_phase_b,queue_ms_phase_b,ttft_ms_phase_b,tpot_ms_phase_b,tpot_token_count,ttft_actual_ms_phase_b,ttft_compute_window_ms_phase_b,ttft_request_observed_ms_phase_b,e2ft_request_observed_ms_phase_b,tpot_request_observed_ms_phase_b,prefill_time_ms_phase_b,prefill_gpu_ms_phase_b,prefill_non_gpu_wall_ms,prefill_non_gpu_wall_ratio,prefill_non_gpu_wall_percent,e2e_non_gpu_wall_ms,e2e_non_gpu_wall_ratio,e2e_non_gpu_wall_percent,ttft_non_gpu_wall_ms,ttft_non_gpu_wall_ratio,ttft_non_gpu_wall_percent,tpot_non_gpu_wall_ms,tpot_non_gpu_wall_ratio,tpot_non_gpu_wall_percent,target_input_tokens,input_tokens,input_tokens_ok,target_output_tokens,output_tokens,output_tokens_ok,e2e_gpu_ms,ttft_gpu_ms,tpot_gpu_ms,tpot_gpu_total_ms,prefill_active_thread_count,prefill_active_thread_count_edge,prefill_active_thread_count_sample_p90,prefill_active_thread_count_union,prefill_effective_cpu_cores,decode_active_thread_count_avg,decode_active_thread_count_edge_avg,decode_active_thread_count_sample_p90_avg,decode_active_thread_count_sample_max_peak,decode_active_thread_count_union_avg,decode_effective_cpu_cores_avg,decode_effective_cpu_cores_p90,decode_effective_cpu_cores_max,prefill_total_threads_mean,decode_total_threads_mean_avg,decode_total_threads_max_peak,prefill_process_cpu_delta_s,decode_process_cpu_delta_s_avg,active_decode_process_cpu_delta_total_s_est,active_total_process_cpu_delta_s_est,active_total_process_cpu_core_ms_est,active_num_decode_steps,active_decode_steps_expected,active_decode_steps_match,gpu_num_prefill_iters,gpu_num_decode_iters,gpu_decode_iters_expected,gpu_decode_iters_match,gpu_stage_classification_method,all_iters_have_expected_tp_rows
0,0,active_pair0_b16112bf-bc76-4453-9788-73e08048a1d1,gpu_pair0_4a951d55-08ac-4d9c-b205-e17ec709ff77,0,0.0,0.0,3,3,1,2,3,3,3,1,0.788,4572.451,1.393,26.681,26.681,4571.662,0.605,25.893,14.235467,255,25.893,25.288,25.288,25.893,17.826548,20.762,20.724,0.041,0.001975,0.2%,1572.905,0.344055,34.4%,5.169,0.19962,20.0%,2.561173,0.179915,18.0%,256,256,1,256,256,1,2998.757,20.724,11.678561,2978.033,4.0,4.0,3.0,4.0,543.467,3.157,3.157,2.502,4.0,3.157,410.178,519.236,628.06,131.0,131.0,131.0,0.12,0.079607843,20.299999964999998,20.419999965,20419.999965,255,255,1,1,255,255,1,scheduled_tokens,1
0,1,active_pair1_a6dd605a-a80d-426c-b578-c8cc6ed40bc6,gpu_pair1_bcc9cc97-f578-4c03-a0c2-cfcd55aafb93,0,0.0,0.0,3,3,1,2,3,3,3,1,0.455,4572.117,1.06,26.347,26.347,4571.662,0.605,25.893,14.235467,255,25.893,25.288,25.288,25.893,17.826548,20.762,20.724,0.041,0.001975,0.2%,1572.905,0.344055,34.4%,5.169,0.19962,20.0%,2.561173,0.179915,18.0%,256,256,1,256,256,1,2998.757,20.724,11.678561,2978.033,4.0,4.0,3.0,4.0,543.467,3.157,3.157,2.502,4.0,3.157,410.178,519.236,628.06,131.0,131.0,131.0,0.12,0.079607843,20.299999964999998,20.419999965,20419.999965,255,255,1,1,255,255,1,scheduled_tokens,1
0,2,active_pair2_44a6e76d-380a-46a8-b52d-aedaa1e58478,gpu_pair2_c1cd8ef8-caa2-4049-9fd0-1ccea27da7c8,0,0.0,0.0,3,3,1,2,3,3,3,1,0.21,4571.872,0.815,26.103,26.103,4571.662,0.605,25.893,14.235467,255,25.893,25.288,25.288,25.893,17.826548,20.762,20.724,0.041,0.001975,0.2%,1572.905,0.344055,34.4%,5.169,0.19962,20.0%,2.561173,0.179915,18.0%,256,256,1,256,256,1,2998.757,20.724,11.678561,2978.033,4.0,4.0,3.0,4.0,543.467,3.157,3.157,2.502,4.0,3.157,410.178,519.236,628.06,131.0,131.0,131.0,0.12,0.079607843,20.299999964999998,20.419999965,20419.999965,255,255,1,1,255,255,1,scheduled_tokens,1
1,0,active_pair0_832043be-372e-4710-a7a3-f50373dc5dc5,gpu_pair0_98213c0e-e5e4-49a9-82de-0ce6d7b0ec23,0,0.0,0.0,3,3,1,2,3,3,3,1,0.802,4579.32,1.509,26.152,26.152,4578.518,0.707,25.35,14.899298,255,25.35,24.643,24.643,25.35,17.85556,18.893,18.855,0.043,0.002276,0.2%,1534.729,0.335202,33.5%,6.495,0.256218,25.6%,3.037486,0.203868,20.4%,256,256,1,256,256,1,3043.789,18.855,11.862486,3024.934,4.0,4.0,4.0,4.0,364.606,3.251,3.251,2.565,5.0,3.251,415.46,516.007,754.658,129.0,129.0,129.0,0.08,0.080352941,20.489999955,20.569999954999997,20569.999954999996,255,255,1,1,255,255,1,scheduled_tokens,1
1,1,active_pair1_a91ed165-a762-4c09-9b70-fd7afc74bbbb,gpu_pair1_b1694b57-ed84-4c81-8ef2-6a829857639c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.475,4578.994,1.182,25.826,25.826,4578.518,0.707,25.35,14.899298,255,25.35,24.643,24.643,25.35,17.85556,18.893,18.855,0.043,0.002276,0.2%,1534.729,0.335202,33.5%,6.495,0.256218,25.6%,3.037486,0.203868,20.4%,256,256,1,256,256,1,3043.789,18.855,11.862486,3024.934,4.0,4.0,4.0,4.0,364.606,3.251,3.251,2.565,5.0,3.251,415.46,516.007,754.658,129.0,129.0,129.0,0.08,0.080352941,20.489999955,20.569999954999997,20569.999954999996,255,255,1,1,255,255,1,scheduled_tokens,1
1,2,active_pair2_b0959fef-6970-48ea-96bb-a7a6159dd8c5,gpu_pair2_400f09f6-5e4a-4f0c-8af7-da9089efa2df,0,0.0,0.0,3,3,1,2,3,3,3,1,0.219,4578.737,0.926,25.569,25.569,4578.518,0.707,25.35,14.899298,255,25.35,24.643,24.643,25.35,17.85556,18.893,18.855,0.043,0.002276,0.2%,1534.729,0.335202,33.5%,6.495,0.256218,25.6%,3.037486,0.203868,20.4%,256,256,1,256,256,1,3043.789,18.855,11.862486,3024.934,4.0,4.0,4.0,4.0,364.606,3.251,3.251,2.565,5.0,3.251,415.46,516.007,754.658,129.0,129.0,129.0,0.08,0.080352941,20.489999955,20.569999954999997,20569.999954999996,255,255,1,1,255,255,1,scheduled_tokens,1
2,0,active_pair0_513064af-109e-4b13-8452-596525cf6f91,gpu_pair0_8feb2944-879f-4a44-8e96-1b879597cdfe,0,0.0,0.0,3,3,1,2,3,3,3,1,0.796,4529.264,1.401,28.118,28.118,4528.468,0.605,27.322,16.138859,255,27.322,26.717,26.717,27.322,17.651552,22.773,20.597,2.438,0.107057,10.7%,751.207,0.165885,16.6%,6.725,0.24614,24.6%,3.024369,0.187397,18.7%,256,256,1,256,256,1,3777.261,20.597,14.732016,3756.664,4.0,4.0,4.0,4.0,384.093,3.22,3.22,2.678,4.0,3.22,468.277,568.932,719.773,129.0,129.0,129.0,0.09,0.089921569,22.930000095,23.020000095,23020.000095,255,255,1,1,255,255,1,scheduled_tokens,1
2,1,active_pair1_34f8c24f-d9c6-48e7-916c-79812ee28df9,gpu_pair1_ff10f5f2-0aa5-40aa-854a-ab085961aa2c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.468,4528.936,1.072,27.79,27.79,4528.468,0.605,27.322,16.138859,255,27.322,26.717,26.717,27.322,17.651552,22.773,20.597,2.438,0.107057,10.7%,751.207,0.165885,16.6%,6.725,0.24614,24.6%,3.024369,0.187397,18.7%,256,256,1,256,256,1,3777.261,20.597,14.732016,3756.664,4.0,4.0,4.0,4.0,384.093,3.22,3.22,2.678,4.0,3.22,468.277,568.932,719.773,129.0,129.0,129.0,0.09,0.089921569,22.930000095,23.020000095,23020.000095,255,255,1,1,255,255,1,scheduled_tokens,1
2,2,active_pair2_c51acd77-ade5-40b9-970e-27572623667a,gpu_pair2_581b712c-ca4c-4e08-a586-6e30a1223d82,0,0.0,0.0,3,3,1,2,3,3,3,1,0.213,4528.681,0.818,27.535,27.535,4528.468,0.605,27.322,16.138859,255,27.322,26.717,26.717,27.322,17.651552,22.773,20.597,2.438,0.107057,10.7%,751.207,0.165885,16.6%,6.725,0.24614,24.6%,3.024369,0.187397,18.7%,256,256,1,256,256,1,3777.261,20.597,14.732016,3756.664,4.0,4.0,4.0,4.0,384.093,3.22,3.22,2.678,4.0,3.22,468.277,568.932,719.773,129.0,129.0,129.0,0.09,0.089921569,22.930000095,23.020000095,23020.000095,255,255,1,1,255,255,1,scheduled_tokens,1
3,0,active_pair0_3642c7f5-97be-4c51-a3e5-d147be909744,gpu_pair0_c49982bb-2351-4792-b17c-ee189f0ee888,0,0.0,0.0,3,3,1,2,3,3,3,1,0.791,5025.346,1.904,27.953,27.953,5024.555,1.113,27.162,17.90138,255,27.162,26.049,26.049,27.162,19.597622,22.696,22.656,0.243,0.010707,1.1%,478.483,0.095229,9.5%,4.506,0.165885,16.6%,0.283722,0.015849,1.6%,256,256,1,256,256,1,4546.072,22.656,17.738886,4523.416,4.0,4.0,4.0,4.0,206.657,3.227,3.227,2.631,5.0,3.227,443.942,528.557,655.877,129.0,129.0,129.0,0.05,0.086431373,22.040000115,22.090000115000002,22090.000115000003,255,255,1,1,255,255,1,scheduled_tokens,1
3,1,active_pair1_a21806da-c31c-4fa0-b2fe-cab6fab7b008,gpu_pair1_c235393f-7578-4093-917c-f185dcb4fd25,0,0.0,0.0,3,3,1,2,3,3,3,1,0.457,5025.012,1.569,27.618,27.618,5024.555,1.113,27.162,17.90138,255,27.162,26.049,26.049,27.162,19.597622,22.696,22.656,0.243,0.010707,1.1%,478.483,0.095229,9.5%,4.506,0.165885,16.6%,0.283722,0.015849,1.6%,256,256,1,256,256,1,4546.072,22.656,17.738886,4523.416,4.0,4.0,4.0,4.0,206.657,3.227,3.227,2.631,5.0,3.227,443.942,528.557,655.877,129.0,129.0,129.0,0.05,0.086431373,22.040000115,22.090000115000002,22090.000115000003,255,255,1,1,255,255,1,scheduled_tokens,1
3,2,active_pair2_aaf8ac46-5e20-46bf-bb75-d52b0675a26d,gpu_pair2_102f17ff-99be-4396-84e3-661fa9ffd888,0,0.0,0.0,3,3,1,2,3,3,3,1,0.21,5024.765,1.323,27.372,27.372,5024.555,1.113,27.162,17.90138,255,27.162,26.049,26.049,27.162,19.597622,22.696,22.656,0.243,0.010707,1.1%,478.483,0.095229,9.5%,4.506,0.165885,16.6%,0.283722,0.015849,1.6%,256,256,1,256,256,1,4546.072,22.656,17.738886,4523.416,4.0,4.0,4.0,4.0,206.657,3.227,3.227,2.631,5.0,3.227,443.942,528.557,655.877,129.0,129.0,129.0,0.05,0.086431373,22.040000115,22.090000115000002,22090.000115000003,255,255,1,1,255,255,1,scheduled_tokens,1
4,0,active_pair0_25cd0863-61c5-40a1-805e-7f941304453b,gpu_pair0_3d0eb353-363f-4ddc-b778-cd0d93daa365,0,0.0,0.0,3,3,1,2,3,3,3,1,0.788,4281.58,2.012,25.597,25.597,4280.792,1.224,24.809,13.218302,255,24.809,23.585,23.585,24.809,16.690131,18.91,18.873,0.042,0.002221,0.2%,1242.7,0.290297,29.0%,5.936,0.239257,23.9%,1.378675,0.1043,10.4%,256,256,1,256,256,1,3038.092,18.873,11.840075,3019.219,4.0,4.0,3.0,4.0,540.896,3.235,3.235,2.714,5.0,3.235,445.515,528.097,752.918,129.0,129.0,129.0,0.12,0.08572549,21.85999995,21.97999995,21979.99995,255,255,1,1,255,255,1,scheduled_tokens,1
4,1,active_pair1_36a31d12-85eb-4046-a13e-b928857e0814,gpu_pair1_285d3fa9-e309-4240-a932-bef27f7b5027,0,0.0,0.0,3,3,1,2,3,3,3,1,0.457,4281.249,1.68,25.265,25.265,4280.792,1.224,24.809,13.218302,255,24.809,23.585,23.585,24.809,16.690131,18.91,18.873,0.042,0.002221,0.2%,1242.7,0.290297,29.0%,5.936,0.239257,23.9%,1.378675,0.1043,10.4%,256,256,1,256,256,1,3038.092,18.873,11.840075,3019.219,4.0,4.0,3.0,4.0,540.896,3.235,3.235,2.714,5.0,3.235,445.515,528.097,752.918,129.0,129.0,129.0,0.12,0.08572549,21.85999995,21.97999995,21979.99995,255,255,1,1,255,255,1,scheduled_tokens,1
4,2,active_pair2_d390a796-9667-48a2-977f-986496960176,gpu_pair2_d9a4f35a-96a7-4877-af51-3360f919d716,0,0.0,0.0,3,3,1,2,3,3,3,1,0.212,4281.004,1.436,25.021,25.021,4280.792,1.224,24.809,13.218302,255,24.809,23.585,23.585,24.809,16.690131,18.91,18.873,0.042,0.002221,0.2%,1242.7,0.290297,29.0%,5.936,0.239257,23.9%,1.378675,0.1043,10.4%,256,256,1,256,256,1,3038.092,18.873,11.840075,3019.219,4.0,4.0,3.0,4.0,540.896,3.235,3.235,2.714,5.0,3.235,445.515,528.097,752.918,129.0,129.0,129.0,0.12,0.08572549,21.85999995,21.97999995,21979.99995,255,255,1,1,255,255,1,scheduled_tokens,1
5,0,active_pair0_f6d2c981-992a-40a7-9b21-bd02485cdd02,gpu_pair0_cbbaab7b-67c0-44d9-8090-905faac942a4,0,0.0,0.0,3,3,1,2,3,3,3,1,0.777,4701.415,1.373,29.02,29.02,4700.637,0.595,28.243,15.473784,255,28.243,27.648,27.648,28.243,18.323114,23.714,19.095,4.865,0.205153,20.5%,1696.202,0.360845,36.1%,9.148,0.323903,32.4%,3.7722,0.24378,24.4%,256,256,1,256,256,1,3004.435,19.095,11.707216,2985.34,4.0,4.0,4.0,4.0,409.575,3.192,3.192,2.533,4.0,3.192,431.378,518.744,740.851,129.0,129.0,129.0,0.09,0.083137255,21.200000024999998,21.290000024999998,21290.000024999998,255,255,1,1,255,255,1,scheduled_tokens,1
5,1,active_pair1_7ba6ffc1-278d-4e72-b138-e4626fff513c,gpu_pair1_ac641ad7-3de8-45b5-850c-8f2227e7baba,0,0.0,0.0,3,3,1,2,3,3,3,1,0.453,4701.09,1.048,28.696,28.696,4700.637,0.595,28.243,15.473784,255,28.243,27.648,27.648,28.243,18.323114,23.714,19.095,4.865,0.205153,20.5%,1696.202,0.360845,36.1%,9.148,0.323903,32.4%,3.7722,0.24378,24.4%,256,256,1,256,256,1,3004.435,19.095,11.707216,2985.34,4.0,4.0,4.0,4.0,409.575,3.192,3.192,2.533,4.0,3.192,431.378,518.744,740.851,129.0,129.0,129.0,0.09,0.083137255,21.200000024999998,21.290000024999998,21290.000024999998,255,255,1,1,255,255,1,scheduled_tokens,1
5,2,active_pair2_c3fa15b5-3944-4e51-807e-444616408cde,gpu_pair2_f321bac3-3be7-46f6-be2b-7bd54749fe7c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.208,4700.845,0.804,28.451,28.451,4700.637,0.595,28.243,15.473784,255,28.243,27.648,27.648,28.243,18.323114,23.714,19.095,4.865,0.205153,20.5%,1696.202,0.360845,36.1%,9.148,0.323903,32.4%,3.7722,0.24378,24.4%,256,256,1,256,256,1,3004.435,19.095,11.707216,2985.34,4.0,4.0,4.0,4.0,409.575,3.192,3.192,2.533,4.0,3.192,431.378,518.744,740.851,129.0,129.0,129.0,0.09,0.083137255,21.200000024999998,21.290000024999998,21290.000024999998,255,255,1,1,255,255,1,scheduled_tokens,1
6,0,active_pair0_3fa1781d-a73c-4236-8de6-c140a8957514,gpu_pair0_41279013-052e-4b49-abb1-10d20a95d225,0,0.0,0.0,3,3,1,2,3,3,3,1,0.791,3892.446,2.987,24.87,24.87,3891.655,2.196,24.079,14.066161,255,24.079,21.883,21.883,24.079,15.166964,21.261,18.931,2.392,0.112506,11.3%,457.023,0.117437,11.7%,5.148,0.213806,21.4%,0.956525,0.068002,6.8%,256,256,1,256,256,1,3434.632,18.931,13.394906,3415.701,4.0,4.0,3.0,4.0,360.089,3.204,3.204,2.596,4.0,3.204,437.745,541.367,665.004,129.0,129.0,129.0,0.08,0.084901961,21.650000055,21.730000054999998,21730.000054999997,255,255,1,1,255,255,1,scheduled_tokens,1
6,1,active_pair1_041a2934-d55e-420c-be33-193002eda5be,gpu_pair1_0e2eff95-1dc6-49be-9474-a2fbf3ae5d65,0,0.0,0.0,3,3,1,2,3,3,3,1,0.46,3892.115,2.656,24.539,24.539,3891.655,2.196,24.079,14.066161,255,24.079,21.883,21.883,24.079,15.166964,21.261,18.931,2.392,0.112506,11.3%,457.023,0.117437,11.7%,5.148,0.213806,21.4%,0.956525,0.068002,6.8%,256,256,1,256,256,1,3434.632,18.931,13.394906,3415.701,4.0,4.0,3.0,4.0,360.089,3.204,3.204,2.596,4.0,3.204,437.745,541.367,665.004,129.0,129.0,129.0,0.08,0.084901961,21.650000055,21.730000054999998,21730.000054999997,255,255,1,1,255,255,1,scheduled_tokens,1
6,2,active_pair2_b023c6c5-8133-4101-9a0d-563bd880382c,gpu_pair2_e7f79e52-961f-498c-b4a2-aa67047ee283,0,0.0,0.0,3,3,1,2,3,3,3,1,0.211,3891.867,2.408,24.291,24.291,3891.655,2.196,24.079,14.066161,255,24.079,21.883,21.883,24.079,15.166964,21.261,18.931,2.392,0.112506,11.3%,457.023,0.117437,11.7%,5.148,0.213806,21.4%,0.956525,0.068002,6.8%,256,256,1,256,256,1,3434.632,18.931,13.394906,3415.701,4.0,4.0,3.0,4.0,360.089,3.204,3.204,2.596,4.0,3.204,437.745,541.367,665.004,129.0,129.0,129.0,0.08,0.084901961,21.650000055,21.730000054999998,21730.000054999997,255,255,1,1,255,255,1,scheduled_tokens,1
7,0,active_pair0_8d55cf70-7d3a-481e-b80b-539723fd6cff,gpu_pair0_b9fec22c-f9b8-4d99-a2ed-ac5b74ed8ce8,0,0.0,0.0,3,3,1,2,3,3,3,1,0.793,4323.054,2.049,24.348,24.348,4322.262,1.256,23.556,13.419345,255,23.556,22.299,22.299,23.556,16.85767,18.998,18.948,0.114,0.006001,0.6%,1313.859,0.303975,30.4%,4.608,0.195607,19.6%,1.698671,0.126584,12.7%,256,256,1,256,256,1,3008.403,18.948,11.723353,2989.455,4.0,4.0,3.0,4.0,346.344,3.173,3.173,2.545,5.0,3.173,429.41,529.956,669.152,129.0,129.0,129.0,0.11,0.081882353,20.880000015,20.990000015,20990.000015,255,255,1,1,255,255,1,scheduled_tokens,1
7,1,active_pair1_7041a7d1-f0d4-482a-85e1-5418369f61f6,gpu_pair1_58b1c46b-ab48-4fd6-9146-ca1017ecffac,0,0.0,0.0,3,3,1,2,3,3,3,1,0.47,4322.732,1.726,24.026,24.026,4322.262,1.256,23.556,13.419345,255,23.556,22.299,22.299,23.556,16.85767,18.998,18.948,0.114,0.006001,0.6%,1313.859,0.303975,30.4%,4.608,0.195607,19.6%,1.698671,0.126584,12.7%,256,256,1,256,256,1,3008.403,18.948,11.723353,2989.455,4.0,4.0,3.0,4.0,346.344,3.173,3.173,2.545,5.0,3.173,429.41,529.956,669.152,129.0,129.0,129.0,0.11,0.081882353,20.880000015,20.990000015,20990.000015,255,255,1,1,255,255,1,scheduled_tokens,1
7,2,active_pair2_f9030700-2d5e-486a-a594-faa5514c8bfd,gpu_pair2_52c883f7-6a9d-465c-a641-54d3f328fc06,0,0.0,0.0,3,3,1,2,3,3,3,1,0.222,4322.483,1.478,23.777,23.777,4322.262,1.256,23.556,13.419345,255,23.556,22.299,22.299,23.556,16.85767,18.998,18.948,0.114,0.006001,0.6%,1313.859,0.303975,30.4%,4.608,0.195607,19.6%,1.698671,0.126584,12.7%,256,256,1,256,256,1,3008.403,18.948,11.723353,2989.455,4.0,4.0,3.0,4.0,346.344,3.173,3.173,2.545,5.0,3.173,429.41,529.956,669.152,129.0,129.0,129.0,0.11,0.081882353,20.880000015,20.990000015,20990.000015,255,255,1,1,255,255,1,scheduled_tokens,1
8,0,active_pair0_ec4bc3c7-f3f0-432b-9be4-b418829f4fb7,gpu_pair0_7d42775b-caf3-49a2-a61d-fd5e87bb68e9,0,0.0,0.0,3,3,1,2,3,3,3,1,0.797,3890.933,1.773,28.639,28.639,3890.136,0.976,27.843,12.195682,255,27.843,26.866,26.866,27.843,15.146249,19.478,19.44,0.418,0.02146,2.1%,891.726,0.229227,22.9%,8.403,0.301788,30.2%,0.51978,0.04262,4.3%,256,256,1,256,256,1,2998.41,19.44,11.682235,2978.97,4.0,4.0,4.0,4.0,455.176,3.227,3.227,2.62,5.0,3.227,439.358,508.157,684.23,129.0,129.0,129.0,0.1,0.084431373,21.530000115,21.630000115,21630.000115000003,255,255,1,1,255,255,1,scheduled_tokens,1
8,1,active_pair1_6dad4983-74d0-4ce9-8d95-187d817d919b,gpu_pair1_2638e9fd-4a12-458d-a7e7-3f37509686e4,0,0.0,0.0,3,3,1,2,3,3,3,1,0.47,3890.606,1.446,28.312,28.312,3890.136,0.976,27.843,12.195682,255,27.843,26.866,26.866,27.843,15.146249,19.478,19.44,0.418,0.02146,2.1%,891.726,0.229227,22.9%,8.403,0.301788,30.2%,0.51978,0.04262,4.3%,256,256,1,256,256,1,2998.41,19.44,11.682235,2978.97,4.0,4.0,4.0,4.0,455.176,3.227,3.227,2.62,5.0,3.227,439.358,508.157,684.23,129.0,129.0,129.0,0.1,0.084431373,21.530000115,21.630000115,21630.000115000003,255,255,1,1,255,255,1,scheduled_tokens,1
8,2,active_pair2_8b01de7e-d9d0-40d2-ab28-71b05cc378df,gpu_pair2_226652f4-c8d9-424b-aff3-e92ea4b7d709,0,0.0,0.0,3,3,1,2,3,3,3,1,0.217,3890.353,1.193,28.059,28.059,3890.136,0.976,27.843,12.195682,255,27.843,26.866,26.866,27.843,15.146249,19.478,19.44,0.418,0.02146,2.1%,891.726,0.229227,22.9%,8.403,0.301788,30.2%,0.51978,0.04262,4.3%,256,256,1,256,256,1,2998.41,19.44,11.682235,2978.97,4.0,4.0,4.0,4.0,455.176,3.227,3.227,2.62,5.0,3.227,439.358,508.157,684.23,129.0,129.0,129.0,0.1,0.084431373,21.530000115,21.630000115,21630.000115000003,255,255,1,1,255,255,1,scheduled_tokens,1
9,0,active_pair0_31ce1bf6-627f-40bc-bb02-ed6b3e41b5dd,gpu_pair0_e9973d78-cf20-451a-892d-87d5ffe4cae4,0,0.0,0.0,3,3,1,2,3,3,3,1,0.799,4250.5,1.403,30.655,30.655,4249.701,0.604,29.856,12.8822,255,29.856,29.253,29.253,29.856,16.548409,20.495,20.456,0.044,0.002147,0.2%,1249.78,0.294087,29.4%,9.4,0.314855,31.5%,1.203925,0.093457,9.3%,256,256,1,256,256,1,2999.921,20.456,11.684176,2979.465,4.0,4.0,3.0,4.0,441.105,3.196,3.196,2.573,4.0,3.196,431.971,501.383,603.383,129.0,129.0,129.0,0.1,0.083019608,21.170000039999998,21.27000004,21270.00004,255,255,1,1,255,255,1,scheduled_tokens,1
9,1,active_pair1_7538b506-9e83-4c6e-89d6-fbe3e9ec116a,gpu_pair1_5e481e7c-a02f-4d96-806a-03409096bacc,0,0.0,0.0,3,3,1,2,3,3,3,1,0.46,4250.161,1.064,30.317,30.317,4249.701,0.604,29.856,12.8822,255,29.856,29.253,29.253,29.856,16.548409,20.495,20.456,0.044,0.002147,0.2%,1249.78,0.294087,29.4%,9.4,0.314855,31.5%,1.203925,0.093457,9.3%,256,256,1,256,256,1,2999.921,20.456,11.684176,2979.465,4.0,4.0,3.0,4.0,441.105,3.196,3.196,2.573,4.0,3.196,431.971,501.383,603.383,129.0,129.0,129.0,0.1,0.083019608,21.170000039999998,21.27000004,21270.00004,255,255,1,1,255,255,1,scheduled_tokens,1
9,2,active_pair2_0c29bb12-0ea8-4f83-b781-24ee78f78920,gpu_pair2_8650000a-a20a-4a61-bc99-b0858a40350c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.211,4249.912,0.815,30.067,30.067,4249.701,0.604,29.856,12.8822,255,29.856,29.253,29.253,29.856,16.548409,20.495,20.456,0.044,0.002147,0.2%,1249.78,0.294087,29.4%,9.4,0.314855,31.5%,1.203925,0.093457,9.3%,256,256,1,256,256,1,2999.921,20.456,11.684176,2979.465,4.0,4.0,3.0,4.0,441.105,3.196,3.196,2.573,4.0,3.196,431.971,501.383,603.383,129.0,129.0,129.0,0.1,0.083019608,21.170000039999998,21.27000004,21270.00004,255,255,1,1,255,255,1,scheduled_tokens,1
